srcIP,dstIP,protocol,sPort,dPort,activity
242,726,6,68,23,normal
678,162,6,68,53,normal
895,647,6,23,21,normal
521,827,1,80,53,normal
142,138,1,23,80,normal
741,855,89,80,80,normal
539,983,17,23,22,normal
566,665,17,22,22,normal
146,499,17,25,23,normal
223,83,17,20,23,normal
336,700,17,25,23,normal
665,71,17,80,79,normal
234,335,17,80,23,normal
690,917,1,53,79,normal
871,62,6,80,53,normal
4,588,17,20,80,normal
769,473,6,80,21,normal
933,490,17,20,21,normal
837,876,6,80,53,normal
633,687,17,25,20,normal
812,742,1,22,25,normal
106,775,17,22,53,normal
997,278,1,53,21,normal
183,376,6,25,80,normal
868,723,89,22,80,normal
395,453,1,53,53,normal
493,562,1,53,53,normal
523,700,6,21,21,normal
849,302,17,20,80,normal
76,755,17,23,68,normal
610,438,17,23,25,normal
363,204,17,22,80,normal
744,844,6,80,22,normal
467,514,6,80,80,normal
814,592,17,21,25,normal
721,180,1,80,22,normal
368,48,6,53,25,normal
811,614,6,25,21,normal
459,79,6,68,80,normal
339,7,1,80,80,normal
482,955,6,80,20,normal
27,176,6,68,20,normal
497,134,17,53,23,normal
489,499,89,53,80,normal
96,262,17,80,80,normal
54,935,17,53,53,normal
364,59,17,53,23,normal
519,714,17,23,80,normal
675,419,17,21,53,normal
551,875,6,53,80,normal
277,220,89,80,80,normal
896,760,6,80,20,normal
691,600,6,20,80,normal
981,815,17,25,23,normal
385,453,6,68,53,normal
955,309,17,80,21,normal
891,955,1,22,53,normal
729,781,17,22,80,normal
222,212,17,53,80,normal
714,577,6,53,79,normal
782,100,17,25,21,normal
394,634,17,21,20,normal
184,989,17,20,53,normal
462,793,6,53,53,normal
653,978,1,21,53,normal
509,89,17,80,23,normal
104,599,6,21,21,normal
643,870,6,53,80,normal
678,872,6,21,22,normal
948,942,1,80,80,normal
78,262,17,80,53,normal
452,461,1,68,53,normal
270,610,17,20,22,normal
229,679,17,23,53,normal
850,961,6,25,53,normal
737,432,17,21,25,normal
897,825,6,20,80,normal
476,330,89,53,79,normal
431,657,17,20,80,normal
892,997,17,53,22,normal
494,814,17,79,21,normal
133,568,17,79,22,normal
135,129,6,53,80,normal
834,353,17,80,25,normal
690,548,6,23,20,normal
550,807,6,21,21,normal
510,150,1,79,53,normal
160,642,17,53,25,normal
731,869,6,80,22,normal
965,730,17,21,53,normal
941,798,6,80,53,normal
846,994,6,68,53,normal
618,323,6,23,23,normal
191,210,6,25,53,normal
209,103,17,21,25,normal
645,481,17,21,80,normal
974,9,6,68,80,normal
758,516,6,80,80,normal
659,288,17,21,21,normal
289,872,6,20,53,normal
443,956,6,79,21,normal
8,355,6,80,79,normal
277,146,17,53,23,normal
287,805,17,53,20,normal
948,639,6,21,79,normal
36,853,6,21,23,normal
184,812,17,25,80,normal
298,699,17,21,68,normal
771,766,17,80,20,normal
637,133,6,21,80,normal
773,706,6,25,22,normal
118,516,17,68,23,normal
978,323,6,80,80,normal
807,720,6,53,25,normal
213,453,17,80,20,normal
30,632,17,23,80,normal
540,410,6,53,21,normal
14,81,6,22,53,normal
458,353,17,80,53,normal
631,803,17,79,23,normal
994,538,6,21,20,normal
659,830,17,80,23,normal
991,676,17,22,21,normal
784,803,17,53,20,normal
860,847,6,53,21,normal
424,904,89,22,25,normal
365,906,17,20,53,normal
100,683,6,22,21,normal
820,211,17,21,25,normal
236,19,17,80,80,normal
82,679,17,21,53,normal
187,914,6,21,53,normal
112,879,17,53,80,normal
765,682,6,21,25,normal
172,567,17,79,53,normal
730,744,17,80,79,normal
918,268,6,80,53,normal
674,558,6,80,53,normal
418,272,17,23,53,normal
375,237,17,53,68,normal
543,259,6,23,21,normal
719,107,6,68,23,normal
414,524,17,68,68,normal
200,160,6,80,23,normal
264,218,17,23,20,normal
768,577,6,53,80,normal
232,67,17,21,79,normal
28,858,6,79,68,normal
160,277,17,25,80,normal
629,463,6,21,80,normal
684,405,17,80,53,normal
934,216,17,53,21,normal
311,191,17,21,25,normal
609,473,17,23,22,normal
539,766,6,80,23,normal
442,210,17,20,20,normal
803,938,17,21,20,normal
562,312,6,23,80,normal
344,375,6,80,80,normal
748,264,17,80,20,normal
410,783,6,22,22,normal
694,25,6,25,53,normal
617,599,1,53,80,normal
514,269,17,25,80,normal
433,862,6,80,25,normal
457,327,17,80,21,normal
765,32,17,20,20,normal
891,637,17,80,21,normal
130,783,1,80,22,normal
233,478,6,53,23,normal
81,1,6,21,53,normal
446,273,17,80,21,normal
153,56,17,22,80,normal
116,136,17,53,25,normal
762,350,17,23,20,normal
465,352,6,53,23,normal
954,505,17,23,21,normal
455,41,17,22,23,normal
667,968,6,53,80,normal
272,405,17,21,53,normal
416,364,6,68,53,normal
600,261,1,23,21,normal
200,25,17,25,21,normal
423,665,6,20,80,normal
914,497,17,80,80,normal
248,622,6,68,20,normal
248,719,17,79,80,normal
769,188,6,80,20,normal
708,663,17,22,53,normal
795,889,6,80,68,normal
159,612,17,79,21,normal
135,933,1,21,22,normal
234,159,6,22,21,normal
820,768,6,23,53,normal
303,97,17,53,53,normal
480,418,17,23,80,normal
776,739,1,53,53,normal
552,542,6,68,23,normal
401,943,17,21,22,normal
765,78,6,25,80,normal
852,112,6,20,21,normal
900,139,6,53,25,normal
461,78,17,25,80,normal
517,146,17,53,20,normal
906,534,17,22,25,normal
447,112,17,53,53,normal
688,353,6,20,21,normal
21,960,17,80,22,normal
110,135,6,53,25,normal
969,499,6,53,8,anomaly
665,970,6,68,23,normal
829,29,17,80,23,normal
206,158,6,80,20,normal
407,471,17,53,80,normal
109,631,6,80,20,normal
981,893,6,80,25,normal
230,690,6,53,53,normal
227,509,17,80,53,normal
909,795,6,80,22,normal
395,521,1,53,80,normal
789,832,17,53,80,normal
518,104,6,21,53,normal
931,60,17,21,80,normal
612,299,6,80,21,normal
34,640,17,21,53,normal
83,322,17,80,23,normal
181,991,6,21,80,normal
103,709,89,21,21,normal
926,799,17,53,25,normal
383,632,17,21,20,normal
915,932,6,22,80,normal
724,734,17,80,53,normal
141,946,6,22,80,normal
122,499,6,22,5,anomaly
862,749,17,21,80,normal
739,566,17,22,20,normal
387,138,17,53,25,normal
649,369,6,23,25,normal
572,584,6,53,23,normal
809,46,6,80,22,normal
954,36,1,21,79,normal
438,260,17,21,25,normal
455,81,1,21,80,normal
269,919,6,80,25,normal
642,966,6,53,21,normal
104,851,17,22,80,normal
508,81,17,21,53,normal
915,1,17,53,20,normal
693,391,17,22,21,normal
98,780,6,23,20,normal
746,930,17,23,79,normal
111,385,17,20,80,normal
592,749,17,21,53,normal
802,482,17,53,80,normal
525,691,6,21,23,normal
701,149,17,25,80,normal
65,231,6,53,80,normal
880,849,6,25,80,normal
520,286,17,53,22,normal
892,813,6,25,23,normal
786,490,6,53,53,normal
208,108,17,80,22,normal
415,424,89,80,23,normal
653,981,6,80,53,normal
159,685,6,53,21,normal
63,925,6,80,79,normal
623,9,6,53,21,normal
808,370,6,22,80,normal
21,212,6,25,21,normal
619,345,6,80,22,normal
855,857,6,53,53,normal
305,878,17,22,80,normal
849,870,6,80,80,normal
832,638,17,25,20,normal
325,990,17,80,53,normal
999,942,1,80,23,normal
750,115,6,53,21,normal
974,20,6,53,53,normal
598,207,17,80,25,normal
334,86,6,80,20,normal
680,753,17,25,21,normal
411,708,6,21,80,normal
840,137,6,80,23,normal
539,47,6,25,20,normal
986,790,1,80,80,normal
512,27,6,80,21,normal
545,618,6,25,20,normal
166,192,6,80,23,normal
204,768,17,80,25,normal
379,564,1,22,22,normal
435,651,6,80,22,normal
434,782,6,80,53,normal
61,346,1,80,68,normal
145,96,6,25,20,normal
789,802,6,25,22,normal
610,363,17,25,53,normal
359,661,17,23,20,anomaly
115,767,6,80,80,normal
169,916,17,80,79,normal
313,53,6,20,53,normal
128,807,1,80,80,normal
92,937,17,23,79,normal
830,676,17,53,25,normal
95,591,1,53,53,normal
653,405,89,53,80,normal
664,406,6,23,25,normal
453,275,17,80,79,normal
911,855,17,53,21,normal
317,346,17,22,20,normal
947,356,1,21,53,normal
12,833,17,22,25,normal
16,494,1,21,21,normal
238,166,6,21,53,normal
775,3,17,53,23,normal
396,277,6,79,21,normal
34,342,6,68,80,normal
967,934,6,20,53,normal
500,381,6,79,80,normal
840,788,17,20,23,normal
284,362,6,23,80,normal
851,4,17,23,53,normal
660,533,6,53,22,normal
594,477,1,20,20,normal
439,836,17,80,22,normal
970,418,17,80,20,normal
632,41,6,21,25,normal
236,160,6,53,20,normal
825,265,1,53,79,normal
883,782,6,80,21,normal
90,439,17,23,53,normal
350,532,6,23,23,normal
460,182,6,79,22,normal
329,808,17,23,20,normal
409,979,17,80,23,normal
231,891,6,20,23,normal
904,522,6,80,80,normal
945,87,1,53,53,normal
265,992,6,80,79,normal
846,363,17,21,20,normal
291,499,6,53,7,anomaly
706,687,6,20,80,normal
130,486,6,68,22,normal
556,3,17,53,21,normal
381,271,6,22,80,normal
172,424,6,80,21,normal
637,532,6,79,68,normal
704,877,6,22,53,normal
612,691,6,79,80,normal
198,377,6,80,80,normal
653,946,6,68,80,normal
797,734,6,80,22,normal
458,976,89,53,68,normal
376,128,6,80,21,normal
503,351,17,21,79,normal
932,269,17,23,20,normal
799,938,6,53,68,normal
727,445,6,80,20,normal
167,511,6,53,25,normal
501,592,6,25,53,normal
819,292,17,21,53,normal
277,133,6,22,21,normal
295,378,17,53,25,normal
370,267,17,23,20,normal
714,620,6,20,25,normal
388,643,6,21,79,normal
610,463,17,53,25,normal
780,182,17,22,22,normal
674,937,6,22,25,normal
847,193,6,80,53,normal
543,647,17,22,22,normal
303,509,6,20,80,normal
610,918,6,22,79,normal
318,308,17,53,25,normal
405,978,17,23,25,normal
605,242,17,80,22,normal
628,619,6,53,20,normal
501,75,6,80,80,normal
581,460,17,25,80,normal
414,220,17,20,22,normal
268,119,6,23,79,normal
815,889,6,68,23,normal
435,101,17,79,53,normal
93,186,6,53,21,normal
260,621,17,22,80,normal
336,290,6,80,80,normal
92,980,6,23,20,normal
820,619,6,79,53,normal
176,517,17,53,25,normal
868,739,6,80,25,normal
879,984,1,68,53,normal
544,186,17,53,22,normal
952,335,17,25,79,normal
238,187,17,21,53,normal
413,758,17,68,80,normal
741,36,17,80,53,normal
350,502,6,53,80,normal
750,309,6,21,22,normal
120,812,6,53,68,normal
8,220,6,21,80,normal
802,88,17,80,79,normal
718,940,17,53,21,normal
35,507,6,25,80,normal
75,383,17,53,21,normal
356,828,6,25,79,normal
233,501,6,80,80,normal
724,648,17,53,20,normal
190,736,6,80,22,normal
635,691,17,22,53,normal
606,838,17,25,23,normal
41,197,1,21,53,normal
779,244,6,22,53,normal
471,859,6,68,80,normal
910,3,89,22,68,normal
968,674,17,53,53,normal
618,118,17,22,23,normal
9,593,6,80,21,normal
333,264,6,25,53,normal
499,43,17,53,23,normal
795,812,17,20,79,normal
260,232,17,20,68,normal
712,178,17,53,20,normal
528,256,89,22,80,normal
891,756,6,21,68,normal
60,211,6,22,53,normal
780,1000,6,80,80,normal
944,779,6,80,25,normal
967,669,6,20,53,normal
722,573,1,20,20,normal
232,547,17,80,25,normal
96,659,6,80,21,normal
271,544,6,53,22,normal
813,272,17,22,22,normal
856,495,89,80,22,normal
600,158,6,21,80,normal
657,902,1,22,53,normal
991,772,17,80,68,normal
898,569,6,25,80,normal
733,712,17,21,25,normal
247,398,17,23,80,normal
300,602,17,80,23,normal
923,366,17,53,80,normal
61,372,6,21,79,normal
468,39,6,53,80,normal
353,319,6,20,79,normal
333,864,6,80,20,normal
947,662,6,53,68,normal
533,443,6,21,80,normal
924,37,6,20,53,normal
454,246,6,20,20,normal
127,266,17,53,20,normal
992,923,6,23,20,normal
597,418,17,20,22,normal
59,75,6,25,21,normal
616,405,6,79,23,normal
690,899,17,80,25,normal
473,705,17,23,23,normal
427,348,17,79,53,normal
898,161,17,53,53,normal
253,922,17,22,20,normal
362,25,6,21,23,normal
362,857,17,23,53,normal
268,177,6,22,25,normal
638,337,17,53,79,normal
978,624,17,53,79,normal
364,692,17,23,53,normal
568,729,17,53,20,normal
739,26,17,80,21,normal
943,551,17,80,79,normal
512,543,17,21,20,normal
322,864,17,21,68,normal
737,191,17,23,23,normal
378,570,6,21,80,normal
602,818,6,23,22,normal
612,529,17,25,80,normal
16,463,6,80,20,normal
946,298,17,79,80,normal
563,963,1,80,22,normal
571,324,6,21,53,normal
273,616,17,21,68,normal
913,838,1,21,22,normal
786,656,17,80,23,normal
274,590,6,22,23,normal
844,950,17,80,53,normal
190,957,6,23,20,normal
738,463,6,80,79,normal
420,363,17,22,53,normal
57,693,17,53,79,normal
515,215,17,80,80,normal
301,867,1,68,53,normal
282,862,6,53,53,normal
442,228,17,25,53,normal
324,915,6,25,80,normal
846,87,6,53,23,normal
163,781,17,80,80,normal
934,259,6,22,22,normal
685,102,6,21,25,normal
278,329,1,53,68,normal
151,829,6,21,20,normal
764,190,6,53,23,normal
367,623,6,21,22,normal
729,681,89,80,25,normal
435,486,17,80,53,normal
161,781,6,22,21,normal
873,612,17,79,21,normal
348,404,17,80,20,normal
426,372,17,80,80,normal
163,753,17,22,22,normal
862,152,17,80,80,normal
472,211,6,53,80,normal
585,171,89,53,21,normal
323,885,6,53,23,normal
784,796,6,53,53,normal
528,972,6,53,53,normal
884,881,17,22,23,normal
175,775,17,23,53,normal
703,411,6,53,80,normal
970,163,6,80,25,normal
392,175,89,53,53,normal
629,652,17,21,20,normal
533,518,17,23,80,normal
749,64,6,22,68,normal
682,302,6,20,53,normal
992,466,17,21,53,normal
334,529,6,53,23,normal
350,230,6,25,80,normal
204,510,89,23,79,normal
76,320,6,22,53,normal
257,721,6,53,68,normal
588,354,17,80,22,normal
343,742,1,53,21,normal
571,176,89,22,21,normal
32,807,17,68,22,normal
991,302,6,80,80,normal
723,115,6,80,21,normal
896,408,6,80,25,normal
269,222,17,80,53,normal
587,438,6,53,21,normal
294,497,6,23,79,normal
648,108,6,79,20,normal
296,360,6,23,80,normal
768,162,17,20,79,normal
589,463,17,80,53,normal
718,958,17,22,20,normal
309,901,17,80,21,normal
206,952,17,53,21,normal
382,742,89,25,23,normal
513,874,6,22,79,normal
601,466,1,80,68,normal
625,928,6,53,22,normal
183,734,1,53,80,normal
567,865,1,21,68,normal
777,397,6,79,80,normal
200,112,6,23,20,normal
394,864,17,23,23,normal
709,203,6,53,25,normal
53,62,6,53,25,normal
984,430,6,68,22,normal
647,666,17,79,80,normal
976,841,17,20,25,normal
127,912,17,80,80,normal
621,146,6,80,80,normal
494,235,17,22,21,normal
628,572,6,80,53,normal
993,817,17,53,22,normal
169,869,6,80,20,normal
957,580,6,23,20,normal
574,644,17,80,25,normal
518,169,1,80,21,normal
586,187,6,22,53,normal
577,211,17,20,20,normal
157,189,17,21,68,normal
633,338,6,53,68,normal
803,185,89,20,20,normal
321,465,17,25,53,normal
260,172,6,68,21,normal
484,512,17,53,21,normal
72,661,17,23,20,anomaly
753,546,6,23,53,normal
853,868,1,53,25,normal
909,386,6,22,53,normal
320,663,17,80,53,normal
948,115,6,80,80,normal
171,627,6,22,20,normal
615,835,6,23,53,normal
291,132,17,80,53,normal
578,936,17,25,53,normal
122,855,6,53,79,normal
963,212,6,23,21,normal
767,256,6,22,80,normal
215,511,6,80,53,normal
825,836,6,21,22,normal
922,148,6,80,68,normal
164,1,6,53,21,normal
651,449,1,21,53,normal
552,988,17,22,25,normal
169,306,1,53,21,normal
507,492,6,25,20,normal
740,928,17,68,23,normal
441,794,17,20,80,normal
666,646,6,80,80,normal
266,654,1,80,22,normal
744,391,6,68,53,normal
387,493,6,80,80,normal
633,497,6,20,25,normal
905,764,6,80,80,normal
902,714,6,80,22,normal
348,437,17,22,53,normal
950,208,17,22,53,normal
776,749,6,20,20,normal
27,775,6,20,25,normal
532,469,17,22,20,normal
945,181,6,53,80,normal
27,354,6,25,20,normal
73,839,6,53,80,normal
680,357,6,25,20,normal
322,499,6,25,19,anomaly
403,533,17,53,25,normal
454,959,6,68,53,normal
956,451,6,25,21,normal
422,559,17,80,53,normal
413,281,89,79,22,normal
881,855,6,20,22,normal
338,88,17,21,53,normal
421,595,17,53,79,normal
379,784,1,21,80,normal
29,900,6,22,21,normal
750,498,17,80,79,normal
208,512,6,23,21,normal
204,906,6,25,20,normal
410,322,6,21,20,normal
448,738,1,25,80,normal
298,606,1,53,23,normal
274,552,17,80,20,normal
600,53,6,23,80,normal
921,58,6,53,22,normal
690,320,6,80,53,normal
389,204,17,80,22,normal
208,62,17,22,80,normal
160,455,17,21,20,normal
840,453,17,21,20,normal
705,76,17,22,79,normal
142,606,17,22,22,normal
246,478,17,53,53,normal
285,160,17,23,22,normal
88,910,6,53,21,normal
111,64,6,22,53,normal
804,677,17,80,25,normal
206,859,6,25,20,normal
582,939,17,21,23,normal
342,410,6,21,20,normal
297,871,6,53,22,normal
898,977,17,53,53,normal
680,363,17,25,80,normal
989,854,17,21,20,normal
450,401,89,23,25,normal
208,489,6,22,25,normal
685,326,6,53,23,normal
316,693,17,68,25,normal
167,516,17,22,23,normal
516,83,1,21,23,normal
419,621,6,53,80,normal
971,508,6,80,21,normal
573,169,6,80,21,normal
165,686,1,80,21,normal
981,747,6,25,53,normal
695,475,6,25,22,normal
977,51,17,21,22,normal
51,447,6,79,53,normal
20,460,1,80,21,normal
893,565,6,80,20,normal
304,281,1,80,22,normal
102,661,17,23,20,anomaly
159,710,6,20,53,normal
483,341,17,53,80,normal
859,789,1,53,21,normal
723,447,6,25,23,normal
273,7,17,53,25,normal
421,493,6,80,53,normal
568,575,6,80,68,normal
149,126,17,80,22,normal
237,352,6,25,68,normal
508,632,6,53,68,normal
255,608,6,23,53,normal
571,289,17,80,20,normal
742,493,17,53,53,normal
661,862,17,21,25,normal
82,404,17,68,53,normal
836,178,1,22,21,normal
162,613,89,25,53,normal
430,665,6,68,20,normal
198,730,6,80,80,normal
144,96,6,20,80,normal
715,406,6,80,25,normal
266,686,6,80,53,normal
263,362,17,23,80,normal
180,523,6,22,22,normal
713,144,17,80,25,normal
733,499,6,20,25,normal
371,937,17,53,53,normal
334,767,1,21,22,normal
363,107,6,53,25,normal
158,339,17,25,20,normal
337,168,6,25,25,normal
984,924,6,22,20,normal
623,940,6,53,80,normal
603,138,17,53,21,normal
869,679,1,80,22,normal
809,959,17,20,79,normal
154,710,17,22,53,normal
218,341,17,80,80,normal
385,371,6,80,25,normal
556,899,17,23,25,normal
536,789,1,20,20,normal
479,334,17,53,80,normal
763,916,6,23,25,normal
978,321,1,68,53,normal
224,561,6,22,25,normal
250,504,17,80,25,normal
453,659,6,23,53,normal
474,713,17,80,53,normal
810,7,17,22,80,normal
946,333,6,25,80,normal
920,619,89,80,25,normal
50,204,6,22,53,normal
874,628,6,80,21,normal
718,132,17,23,23,normal
326,661,17,79,20,anomaly
928,850,17,23,23,normal
216,793,17,80,22,normal
324,175,17,53,80,normal
383,998,17,20,80,normal
601,862,6,53,23,normal
213,616,17,23,23,normal
221,193,17,20,25,normal
765,980,17,23,80,normal
980,108,17,22,68,normal
638,967,17,80,21,normal
388,948,6,22,22,normal
876,463,6,25,53,normal
563,487,17,53,53,normal
200,978,17,68,80,normal
296,79,6,20,25,normal
955,659,17,22,80,normal
459,295,17,53,80,normal
370,804,89,80,80,normal
837,272,6,80,53,normal
986,941,1,53,80,normal
660,673,6,23,80,normal
505,87,17,80,53,normal
564,315,17,80,80,normal
289,101,17,80,25,normal
884,734,17,21,20,normal
334,457,17,80,68,normal
630,220,17,22,80,normal
822,101,17,79,80,normal
345,107,1,53,68,normal
256,670,6,20,23,normal
603,386,6,23,80,normal
593,857,17,23,25,normal
758,44,6,80,80,normal
94,786,89,79,20,normal
775,788,17,20,53,normal
810,967,17,23,68,normal
297,85,17,20,25,normal
407,84,6,20,21,normal
721,862,17,20,80,normal
309,386,17,68,53,normal
363,221,17,22,80,normal
479,489,6,25,53,normal
834,38,6,53,23,normal
151,582,17,23,21,normal
633,471,17,23,80,normal
246,598,6,53,22,normal
910,664,17,25,23,normal
348,283,6,25,53,normal
462,168,6,53,20,normal
820,418,89,53,53,normal
23,291,6,53,53,normal
586,408,89,53,22,normal
216,506,6,23,68,normal
391,865,1,68,53,normal
318,503,17,22,80,normal
199,125,1,80,53,normal
